kalimat_id,kata,sense,kalimat,freq
1054056,sarung,1202,"Atraksi Mekepung di sawah ini berkembang sekitar tahun 1930 dan Sais-nya berpakain ala prajurit Kerajaan di Bali zaman dulu yaitu memakai destar, selendang, selempod, celana panjang tanpa alas kaki dan dipinggang terselip sebilah pedang yang memakai sarung ""poleng"" (warna hitam putih).makepung dibagi menjadi 2 wilayah (blok)yaitu blok barat(hijau),blok timur (merah).Nama nama kerbau terkenal di blok barat:moncong putih,dewi natalia,prabu angin ribut,dll.untuk blok timur:barong sangkar agung,lubak barak,sawung galing,mega dewi(alm,dll.",1
1054056,sarung,1202,"Atraksi Mekepung di sawah ini berkembang sekitar tahun 1930 dan Sais-nya berpakain ala prajurit Kerajaan di Bali zaman dulu yaitu memakai destar, selendang, selempod, celana panjang tanpa alas kaki dan dipinggang terselip sebilah pedang yang memakai sarung poleng (warna hitam putih).",1
1055413,tengah,4301,"Di sebagian negara, nama tengah disebut nama pemberian kedua () atau nama pemberian ketiga ().",1
1055413,tengah,4301,"Di sebagian negara, nama tengah disebut nama pemberian kedua atau nama pemberian ketiga.",1
1055413,tengah,430x,"Di sebagian negara, nama tengah disebut nama pemberian kedua () atau nama pemberian ketiga ().",1
1056933,tengah,4301,PS BPD Jateng singkatan dari (Persatuan Sepak bola Bank Perkreditan Daerah Jawa Tengah) merupakan klub yang didirikan untuk menjadi wakil Jawa tengah di kompetisi Galatama.,1
1056933,tengah,430b,PS BPD Jateng singkatan dari (Persatuan Sepak bola Bank Perkreditan Daerah Jawa Tengah) merupakan klub yang didirikan untuk menjadi perwakilan provinsi di kompetisi Galatama.,1
1056933,tengah,430b,PS BPD Jateng singkatan dari (Persatuan Sepak bola Bank Perkreditan Daerah Jawa Tengah) merupakan klub yang didirikan untuk menjadi wakil Jawa tengah di kompetisi Galatama.,1
1057909,tengah,4301,"Ia mempelajari Sejarah Timur Tengah Modern di Universitas Amsterdam (1970–75), menjadi Sekretaris Pertama di Kedutaan Besar di Beirut, mengurusi Lebanon, Jordan dan Siprus (1980–83), Chargé d'Affaires Belanda di Tripoli, Libya(1983–85), dan Deputi Direktur untuk Urusan Afrika dan Timur Tengah di Kementerian Urusan Luar Negeri Belanda (1985–88).",1
1057909,tengah,430b,"Ia mempelajari Sejarah Timur Tengah Modern di Universitas Amsterdam (1970-75), menjadi Sekretaris Pertama di Kedutaan Besar di Beirut, mengurusi Lebanon, Jordan dan Siprus (1980-83), Charge d'Affaires Belanda di Tripoli, Libya(1983-85), dan Deputi Direktur untuk Urusan Afrika dan Timur Tengah di Kementerian Urusan Luar Negeri Belanda (1985-88).",1
1057909,tengah,430b,"Ia mempelajari Sejarah Timur Tengah Modern di Universitas Amsterdam (1970–75), menjadi Sekretaris Pertama di Kedutaan Besar di Beirut, mengurusi Lebanon, Jordan dan Siprus (1980–83), Chargé d'Affaires Belanda di Tripoli, Libya(1983–85), dan Deputi Direktur untuk Urusan Afrika dan Timur Tengah di Kementerian Urusan Luar Negeri Belanda (1985–88).",1
1058172,tengah,430b,"""Teater Lingkar juga melakukan kerjasama dengan Stasiun TVRI Jawa Tengah untuk menyiarkan pementasan mereka dengan mengusung lakon yang mudah dicerna oleh pemirsa televisi dengan acara bertajuk """"Guyon Mathon"""", menyindir tapi tidak menimbulkan sakit hati orang lain.""",1
1058172,tengah,430b,"Teater Lingkar juga melakukan kerjasama dengan Stasiun TVRI Jawa Tengah untuk menyiarkan pementasan mereka dengan mengusung lakon yang mudah dicerna oleh pemirsa televisi dengan acara bertajuk ""Guyon Mathon"", menyindir tapi tidak menimbulkan sakit hati orang lain.",2
1058716,tengah,430b,Dewan Perwakilan Rakyat Daerah Jawa Tengah (DPRD Jawa Tengah) adalah sebuah lembaga legislatif unikameral di Indonesia.,2
1058716,tengah,430b,Dewan Perwakilan Rakyat Daerah Jawa Tengah adalah sebuah lembaga legislatif unikameral di Indonesia.,1
1059324,tengah,4301,"Proses sedimentasi yang terus menerus ini akan membentuk suatu gosong di tengah muara, yang kemudian menyebabkan aliran sungai terbelah menjadi dua di muara.",2
1059324,tengah,4302,"Proses sedimentasi yang terus menerus ini akan membentuk suatu gosong di tengah muara, yang kemudian menyebabkan aliran sungai terbelah menjadi dua di muara.",1
1060379,tengah,4302,"Di tengah kesibukannya sebagai mangkubumi Kerajaan Kalinyamat (Jepara), Patih Sungging Badar Duwung masih sering mengukir di atas batu yang khusus didatangkan dari negeri Tiongkok.",2
1060379,tengah,4303,"Di tengah kesibukannya sebagai mangkubumi Kerajaan Kalinyamat (Jepara), Patih Sungging Badar Duwung masih sering mengukir di atas batu yang khusus didatangkan dari negeri Tiongkok.",1
1060680,tengah,4301,"Sejak saat itu banyak emigran Ukraina telah kembali ke Ukraina, khususnya dari Asia Tengah dan Siberia.",1
1060680,tengah,430b,"Sejak saat itu banyak emigran Ukraina telah kembali ke Ukraina, khususnya dari Asia Tengah dan Siberia.",2
1061390,tengah,430b,Martin Ziguélé () ialah seorang politikus Republik Afrika Tengah yang menjadi Perdana Menteri Republik Afrika Tengah dari tahun 2001 hingga 2003.,2
1061390,tengah,430b,Martin Ziguele ialah seorang politikus Republik Afrika Tengah yang menjadi Perdana Menteri Republik Afrika Tengah dari tahun 2001 hingga 2003.,1
1063077,tengah,430b,"""Reichskommissariat Turkestan (juga dieja Turkistan, disingkat RKT) adalah """"Reichskommissariat"""" Jerman Nazi yang diusulkan pendiriannya di Republik-Republik Asia Tengah di Uni Soviet pada masa Perang Dunia II.""",1
1063077,tengah,430b,"Reichskommissariat Turkestan (juga dieja Turkistan, disingkat RKT) adalah ""Reichskommissariat"" Jerman Nazi yang diusulkan pendiriannya di Republik-Republik Asia Tengah di Uni Soviet pada masa Perang Dunia II.",2
1063733,tengah,430b,"Secara administratif sungai ini berada di tiga kabupaten salah satunya Kabupaten Timor Tengah Selatan, Provinsi Nusa Tenggara Timur, Indonesia.",1
1063733,tengah,430b,"Secara administratif sungai ini berada di tiga kabupaten yaitu Kabupaten Malaka, Kabupaten Timor Tengah Utara dan Kabupaten Timor Tengah Selatan, Provinsi Nusa Tenggara Timur, Indonesia.",2
106508,baru,3901,"Pada akhirnya menyebabkan penolakan atas doktrin ini di banyak kalangan Protestan yang memandang kata ""saudara"" Yesus dalam Perjanjian Baru sebagai anak kandung Maria, yang mengakibatkan sulitnya menjawab pertanyaan mengapa Yesus menyerahkan ibu-Nya kepada murid yang dikasihinya (Yohanes 19:26-27) dengan asumsi bahwa ibu-Nya masih memiliki anak-anak kandung lain.",1
106508,baru,390d,"Semua hal tersebut, dan penolakan atas selibat kaum rohaniwan, pada akhirnya menyebabkan penolakan atas doktrin ini di banyak kalangan Protestan yang memandang kata ""saudara"" () Yesus dalam Perjanjian Baru sebagai anak kandung Maria, yang mengakibatkan sulitnya menjawab pertanyaan mengapa Yesus menyerahkan ibu-Nya kepada murid yang dikasihinya (Yohanes 19:26-27) dengan asumsi bahwa ibu-Nya masih memiliki anak-anak kandung lain.",1
106508,baru,390d,"Semua hal tersebut, dan penolakan atas selibat kaum rohaniwan, pada akhirnya menyebabkan penolakan atas doktrin ini di banyak kalangan Protestan yang memandang kata ""saudara"" Yesus dalam Perjanjian Baru sebagai anak kandung Maria, yang mengakibatkan sulitnya menjawab pertanyaan mengapa Yesus menyerahkan ibu-Nya kepada murid yang dikasihinya (Yohanes 19:26-27) dengan asumsi bahwa ibu-Nya masih memiliki anak-anak kandung lain.",1
1066315,tengah,4303,"Di tengah kegiatan promosi untuk album studio kedua mereka, grup ini juga berpartisipasi dalam ""SMTown Live '10 World Tour"" bersama rekan satu label mereka di S.M.",2
1066315,tengah,4304,"Di tengah kegiatan promosi untuk album studio kedua mereka, grup ini juga berpartisipasi dalam ""SMTown Live '10 World Tour"" bersama rekan satu label mereka di S.M.",1
1067049,tengah,4301,"Pada 14 Maret 2004, Aristide meninggalkan Republik Afrika Tengah dan berangkat ke Jamaika, sehingga menimbulkan kecemasan pada pihak pemerintah Prancis dan Amerika, yang merasa bahwa kehadirannya di daerah itu akan menyebabkan ketidakstabilan di Haiti.",1
1067049,tengah,430b,"Pada 14 Maret 2004, Aristide meninggalkan Republik Afrika Tengah dan berangkat ke Jamaika, sehingga menimbulkan kecemasan pada pihak pemerintah Prancis dan Amerika, yang merasa bahwa kehadirannya di daerah itu akan menyebabkan ketidakstabilan di Haiti.",2
1067954,tengah,4301,Dua upaya Jepang untuk memperluas perimeter pertahanan mereka di Samudra Pasifik selatan dan tengah digagalkan dalam Pertempuran Laut Karang (Mei 1942) dan Pertempuran Midway (Juni 1942).,1
1067954,tengah,430b,Dua upaya Jepang untuk memperluas perimeter pertahanan mereka di Samudra Pasifik Selatan dan tengah digagalkan dalam Pertempuran Laut Karang (Mei 1942) dan Pertempuran Midway (Juni 1942).,2
1067981,tengah,4301,Sebuah upaya terpisah untuk membangun pangkalan-pangkalan militer di Kepulauan Solomon tengah untuk mengakomodasi konvoi kapal tongkang ke Guadalkanal juga gagal akibat dihancurkan serangan udara Sekutu.,2
1067981,tengah,430b,Sebuah upaya terpisah untuk membangun pangkalan-pangkalan militer di Kepulauan Solomon tengah untuk mengakomodasi konvoi kapal tongkang ke Guadalkanal juga gagal akibat dihancurkan serangan udara Sekutu.,1
1068591,tengah,4301,"Saat naik takhta, kekuasaan Adiwijaya hanya mencakup wilayah Jawa Tengah saja, karena sepeninggal Trenggana, banyak daerah bawahan Demak yang melepaskan diri.",1
1068591,tengah,430b,"Saat naik takhta, kekuasaan Adiwijaya hanya mencakup wilayah Jawa Tengah saja, karena sepeninggal Trenggana, banyak daerah bawahan Demak yang melepaskan diri.",2
1071465,tengah,4301,Di tengah benteng terdapat kursi-kursi batu yang katanya menjadi tempat para prajurit bertemu ataupun makan.,2
1071465,tengah,4302,Di tengah benteng terdapat kursi-kursi batu yang katanya menjadi tempat para prajurit bertemu ataupun makan.,1
1071835,tengah,4304,"Biasanya digelar saat masjid tengah sepi, yaitu selepas shalat ashar, isya, dan subuh di Bab Al-Umrah.",1
1071835,tengah,4304,"Biasanya digelar saat masjid tengah sepi, yaitu selepas shalat ‘ashar, isya’, dan shubuh di Bab Al-‘Umrah.",2
1071931,tengah,4303,"Ketika program kesaksian Kristen pindah ke Senin tengah malam, program Solusi pun ikut pindah jam tayang setiap Senin pukul 24.00 WIB.",2
1071931,tengah,4304,"Ketika program kesaksian Kristen pindah ke Senin tengah malam, program Solusi pun ikut pindah jam tayang setiap Senin pukul 24.00 WIB.",1
1072689,tinggi,5102,"Serpenti di ramjets, scramjet yang bergantung pada kecepatan kendaraan tinggi untuk kompres paksa dan mengurangi kecepatan udara yang masuk sebelum pembakaran (maka ram jet), namun sementara ramjet yang berkurang kecepatannya udara untuk subsonik kecepatan sebelum pembakaran, aliran udara di scramjet adalah aliran supersonik di seluruh seluruh mesin .",1
1072689,tinggi,5105,"Serpenti di ramjets, scramjet yang bergantung pada kecepatan kendaraan tinggi untuk kompres paksa dan mengurangi kecepatan udara yang masuk sebelum pembakaran (maka ram jet), namun sementara ramjet yang berkurang kecepatannya udara untuk subsonik kecepatan sebelum pembakaran, aliran udara di scramjet adalah aliran supersonik di seluruh seluruh mesin .",1
1072689,tinggi,5106,"Serpenti di ramjets, scramjet yang bergantung pada kecepatan kendaraan tinggi untuk kompres paksa dan mengurangi kecepatan udara yang masuk sebelum pembakaran (maka ram jet), namun sementara ramjet yang berkurang kecepatannya udara untuk subsonik kecepatan sebelum pembakaran, aliran udara di scramjet adalah aliran supersonik di seluruh seluruh mesin .",1
1072923,tinggi,5106,"Semua penyedia telekomunikasi seluler GSM utama menawarkan layanan mobile berkecepatan tinggi internet3Gdan 3.5G bahkanHSDPA, tetapi hanya di kota-kota besar (lebih besarJakartadanSurabaya).",1
1072923,tinggi,5106,"Semua penyedia telekomunikasi seluler GSM utama menawarkan layanan mobile berkecepatan tinggi internet 3G dan 3.5G bahkan HSDPA , tetapi hanya di kota-kota besar (lebih besar Jakarta dan Surabaya ).",1
1072923,tinggi,5107,"Semua penyedia telekomunikasi seluler GSM utama menawarkan layanan mobile berkecepatan tinggi internet 3Gdan 3.5G bahkanHSDPA, tetapi hanya di kota-kota besar (lebih besarJakartadan Surabaya).",1
1073001,tinggi,5105,Perusahaan Glock telah menjadi target skema penggelapan yang melibatkan beberapa perwira tinggi dari perusahaan atau orang lain yang terkait erat dengan perusahaan tersebut.,2
1073001,tinggi,510x,Perusahaan Glock telah menjadi target skema penggelapan yang melibatkan beberapa perwira tinggi dari perusahaan atau orang lain yang terkait erat dengan perusahaan tersebut.,1
1074455,tinggi,5105,Mantan atlet nasional ini kemudian terus mengembangkan diri dengan mengikuti pendidikan pada Sekolah Staf Komando Angkatan Darat (Seskoad) tahun 1995 dan Sekolah Staf Perwira Tinggi (Sespati) Polri pada 2003.,2
1074455,tinggi,510c,Mantan atlet nasional ini kemudian terus mengembangkan diri dengan mengikuti pendidikan pada Sekolah Staf Komando Angkatan Darat (Seskoad) tahun 1995 dan Sekolah Staf Perwira Tinggi (Sespati) Polri pada 2003.,1
1074570,tinggi,5105,"Pada tahun 1962, Sekolah Tinggi Keguruan berubah menjadi perguruan tinggi yang independen.",1
1074570,tinggi,510c,"Pada tahun 1962, Sekolah Tinggi Keguruan berubah menjadi perguruan tinggi yang independen.",1
1074570,tinggi,510x,"Pada tahun 1962, Sekolah Tinggi Keguruan berubah menjadi perguruan tinggi yang independen.",1
1075,asing,5301,"Ketika Kate pindah ke apartemen, tanpa diduga rumah danau yang dulu begitu disukainya menjadi saksi pengalaman hidup dan cinta Kate yang di luar imajinasi siapapun. Ia terhubung dengan seorang pria asing yang hidup dua tahun lalu dari waktu masa kini di mana Kate berada.",1
1075,asing,5301,"Ketika Kate pindah ke apartemen, tanpa diduga rumah danau yang dulu begitu disukainya menjadi saksi pengalaman hidup dan cinta Kate yang di luar imajinasi siapapun: ia terhubung dengan seorang pria asing yang hidup dua tahun lalu dari waktu masa kini di mana Kate berada.",1
1075,asing,5302,"Ketika Kate pindah ke apartemen, tanpa diduga rumah danau yang dulu begitu disukainya menjadi saksi pengalaman hidup dan cinta Kate yang di luar imajinasi siapapun: ia terhubung dengan seorang pria asing yang hidup dua tahun lalu dari waktu masa kini di mana Kate berada.",1
1076344,tinggi,5103,"Karakteristik tanah di Kerala, India yang terdiri dari banyak lembah dan bukit membawa spora-spora ini naik ke tempat yang sangat tinggi mengikuti arah angin lembah yang memang selalu bergerak ke atas.",1
1076344,tinggi,5103,"Karakteristik tanah di Kerala, India – yang terdiri dari banyak lembah dan bukit membawa spora-spora ini naik ke tempat yang sangat tinggi mengikuti arah angin lembah yang memang selalu bergerak ke atas.",1
1076344,tinggi,5105,"Karakteristik tanah di Kerala, India yang terdiri dari banyak lembah dan bukit membawa spora-spora ini naik ke tempat yang sangat tinggi mengikuti arah angin lembah yang memang selalu bergerak ke atas.",1
1076868,tinggi,5103,Blown flaps adalah perangkat angkat tinggi aerodinamis bertenaga diciptakan oleh Inggris dan digunakan pada sayap pesawat tertentu untuk meningkatkan daya angkat pada kecepatan rendah selama lepas landas dan mendarat.,2
1076868,tinggi,510x,Blown flaps adalah perangkat angkat tinggi aerodinamis bertenaga diciptakan oleh Inggris dan digunakan pada sayap pesawat tertentu untuk meningkatkan daya angkat pada kecepatan rendah selama lepas landas dan mendarat.,1
1076990,tinggi,5104,Budi adalah seorang purnawirawan perwira tinggi TNI Angkatan Darat lulusan Akademi Militer tahun 1978 yang berasal dari kecabangan Artileri Pertahanan Udara.,1
1076990,tinggi,5105,adalah seorang purnawirawan perwira tinggi TNI Angkatan Darat lulusan Akademi Militer tahun 1978 yang berasal dari kecabangan Artileri Pertahanan Udara.,1
1076990,tinggi,5105,"Mayor Jenderal TNI (Purn.) Leonardus JP Siegers, S.IP. (lahir di Makassar, 20 Agustus 1956; umur 62 tahun) adalah seorang purnawirawan perwira tinggi TNI Angkatan Darat lulusan Akademi Militer tahun 1978[1] yang berasal dari kecabangan Artileri Pertahanan Udara.",1
1078611,tinggi,5105,"Pussenarhanud dijabat oleh Perwira Tinggi Bintang satu, yang saat ini dijabat oleh Brigjen TNI Nurchahyanto.",2
1078611,tinggi,510a,"Pussenarhanud dijabat oleh Perwira Tinggi Bintang satu, yang saat ini dijabat oleh Brigjen TNI Nurchahyanto.",1
1078668,tinggi,5101,Hal ini memungkinkan kursi baris kedua dan ketiga dipasang lebih tinggi dari barisan kursi depan.,1
1078668,tinggi,5103,Hal ini memungkinkan kursi baris kedua dan ketiga dipasang lebih tinggi dari barisan kursi depan.,2
1078672,tinggi,5103,"Walaupun Cruikshank menyuarakan Fred, audio itu diubah secara digital kepada bunyi yang lebih tinggi nyaring daripada suara benar Cruikshank ini.",1
1078672,tinggi,5106,"Walaupun Cruikshank menyuarakan Fred, audio itu diubah secara digital kepada bunyi yang lebih tinggi nyaring daripada suara benar Cruikshank ini.",2
1079668,tinggi,5105,"Kegantengan atau kecantikan seseorang kadang kala menyebabkan yang bersangkutan menjadi angkuh, sombong dan tinggi hati.",1
1079668,tinggi,5106,"Kegantengan atau kecantikan seseorang kadang kala menyebabkan yang bersangkutan menjadi angkuh, sombong dan tinggi hati.",1
1079668,tinggi,510x,"Kegantengan atau kecantikan seseorang kadang kala menyebabkan yang bersangkutan menjadi angkuh, sombong dan tinggi hati.",1
1082761,tinggi,5106,"""Süddeutsche Zeitung"" dibaca oleh 1,1 juta orang di seluruh Jerman setiap harinya dan memiliki sirkulasi relatif tinggi di luar negeri.",2
1082761,tinggi,5106,"""Sddeutsche  Zeitung"" dibaca oleh 1,1 juta orang di seluruh Jerman setiap harinya dan memiliki sirkulasi relatif tinggi di luar negeri.",1
1083071,tinggi,510c,"Penghargaan-penghargaan sipil kembali ditangguhkan pada pertengahan 1992, ketika dua Litigasi Kepentingan Masyarakat dicanangkan, yang satu di Dewan Tinggi Kerala dan yang lainnya di Dewan Tinggi Madhya Pradesh, menentang ""validitas konstitusional"" penghargaan tersebut.",2
